date,item_id,shop_id,item_price,item_cnt_day,category_id,weekofyear,year,isweekend,trend,seasonal,resid
2014-01-09,20949,0,191.0,205.0,2769,2,2014,0,221.6071621,-16.82185251,0.214690401
2014-01-10,2308,0,597.0,3.0,90,2,2014,0,6.960025392,1.147567319,-5.107592712
2014-01-10,2808,0,1997.7,2.0,60,2,2014,0,10.68064239,0.458994258,-9.139636649
2014-01-10,3732,0,7837.0,3.0,57,2,2014,0,13.74315722,-3.23842136,-7.504735861
2014-01-10,3734,0,7679.63,3.0,69,2,2014,0,10.27473677,-1.478174081,-5.796562692
2014-01-10,4181,0,10710.0,9.0,675,2,2014,0,14.71886736,-0.935286906,-4.783580457
2014-01-10,4870,0,2997.0,3.0,69,2,2014,0,10.59159337,-1.168902146,-6.422691225
2014-01-10,5822,0,7219.0,12.0,245,2,2014,0,17.05797211,0.784505567,-5.842477681
2014-01-10,7856,0,4794.0,7.0,168,2,2014,0,11.48076923,0.388326711,-4.869095942
2014-01-10,17717,0,15177.32,35.0,1106,2,2014,0,5.974226924,2.456667018,26.56910606
2014-01-10,20949,0,197.8,239.0,2840,2,2014,0,218.8679847,17.76818715,2.363828168
2014-01-11,2308,0,1194.0,7.0,180,2,2014,1,6.844640777,2.408186387,-2.252827164
2014-01-11,2808,0,5994.0,6.0,180,2,2014,1,10.70948854,2.462943822,-7.172432367
2014-01-11,3732,0,22949.38,8.0,152,2,2014,1,13.61063623,0.100929942,-5.711566174
2014-01-11,3734,0,20993.0,8.0,161,2,2014,1,10.206376,-0.218154143,-1.988221859
2014-01-11,4181,0,13956.0,16.0,900,2,2014,1,14.65342672,-0.427504498,1.774077777
2014-01-11,4870,0,5994.0,7.0,138,2,2014,1,10.45697799,-1.541360099,-1.915617887
2014-01-11,5822,0,20875.0,13.88270249,700,2,2014,1,17.11566442,-2.584727161,-0.648234772
2014-01-11,7856,0,7826.0,14.0,280,2,2014,1,11.42307692,-0.663111103,3.24003418
2014-01-11,17717,0,25231.55,16.45530146,2133,2,2014,1,6.487774974,1.256232477,8.711294004
2014-01-11,20949,0,202.96,326.0,2911,2,2014,1,216.4545231,13.15470118,96.39077568
2014-01-12,2308,0,796.0,4.0,120,2,2014,1,6.7677177,-1.287712123,-1.480005577
2014-01-12,2808,0,2997.0,3.0,90,2,2014,1,10.67102701,3.052646234,-10.72367324
2014-01-12,3732,0,14995.0,5.0,95,2,2014,1,13.28371316,0.845048829,-9.128761984
2014-01-12,3734,0,5998.0,2.0,46,2,2014,1,10.05252985,1.362182457,-9.414712305
2014-01-12,4181,0,10386.0,11.0,675,2,2014,1,14.59573441,-0.853015359,-2.742719054
2014-01-12,4870,0,2997.0,3.0,69,2,2014,1,10.3223626,-0.579619698,-6.742742903
2014-01-12,5822,0,5245.0,10.0,175,2,2014,1,17.12527981,0.53193113,-7.657210936
2014-01-12,17717,0,25979.5,37.0,1580,2,2014,1,6.872390359,2.183275838,27.9443338
2014-01-12,20949,0,176.0,136.0,2556,2,2014,1,214.7910616,-3.053336081,-75.73772552
2014-01-13,2308,0,2093.0,7.0,210,3,2014,0,6.777333085,-1.225478691,1.448145606
2014-01-13,2808,0,7992.0,9.0,240,3,2014,0,10.6133347,3.314727447,-4.928062146
2014-01-13,3732,0,31187.7,16.0,228,3,2014,0,12.93755931,0.432140791,2.6302999
2014-01-13,3734,0,25575.0,12.0,230,3,2014,0,9.869837541,0.454924892,1.675237567
2014-01-13,4181,0,11990.0,18.0,825,3,2014,0,14.51881134,0.527964165,2.953224499
2014-01-13,4870,0,5593.0,10.0,161,3,2014,0,10.13967029,0.585258127,-0.72492842
2014-01-13,5822,0,14685.9,22.0,490,3,2014,0,17.09643365,0.075465106,4.828101242
2014-01-13,7856,0,3831.0,6.0,140,3,2014,0,11.40384615,1.011347128,-6.415193282
2014-01-13,20949,0,155.89,143.0,2272,3,2014,0,213.8295231,-14.92269812,-55.90682502
2014-01-14,2308,0,897.0,3.0,90,3,2014,0,6.738871546,-0.419412663,-3.319458883
2014-01-14,2808,0,5993.7,6.0,180,3,2014,0,10.56525778,0.722734429,-5.287992205
2014-01-14,3732,0,46781.5,22.0,342,3,2014,0,12.76694846,0.200457907,9.032593632
2014-01-14,3734,0,28200.0,13.0,253,3,2014,0,9.724904049,-0.431224878,3.706320829
2014-01-14,4181,0,12589.0,16.0,975,3,2014,0,14.36496518,2.08923215,-0.454197332
2014-01-14,4870,0,5593.0,11.0,161,3,2014,0,9.937747217,0.15213014,0.910122644
2014-01-14,5822,0,11415.0,16.0,385,3,2014,0,17.01951058,-0.427635533,-0.591875042
2014-01-14,7856,0,4794.0,7.0,168,3,2014,0,11.24038462,-0.029711874,-4.210672741
2014-01-14,20949,0,161.0,121.0,2343,3,2014,0,212.6372154,-1.818431383,-89.81878407
2014-01-15,2308,0,2392.0,9.0,240,3,2014,0,6.690794623,-0.211504053,2.52070943
2014-01-15,2808,0,7992.0,10.0,240,3,2014,0,10.50756547,3.486841259,-3.994406726
2014-01-15,3732,0,33786.7,19.0,247,3,2014,0,12.66643088,-0.43711841,6.770687531
2014-01-15,3734,0,25989.5,13.0,230,3,2014,0,9.617936885,1.27425006,2.107813055
2014-01-15,4181,0,15260.0,19.0,1200,3,2014,0,14.2303498,1.28511552,3.484534682
2014-01-15,4870,0,4794.0,8.0,138,3,2014,0,9.706977986,-0.128699248,-1.578278738
2014-01-15,5822,0,11310.0,15.0,385,3,2014,0,16.89451058,0.622148443,-2.516659018
2014-01-15,7856,0,5593.0,10.0,196,3,2014,0,11.04807692,0.298919432,-1.346996355
2014-01-15,17717,0,1540.0,1.0,79,3,2014,0,6.891621128,-0.554629123,-5.336992005
2014-01-15,20949,0,176.0,135.0,2556,3,2014,0,209.9160616,14.77714616,-89.69320777
2014-01-16,2308,0,299.0,1.0,30,3,2014,0,6.631007713,0.228574925,-5.859582638
2014-01-16,2808,0,8991.0,11.0,270,3,2014,0,10.42102701,0.446632262,0.132340732
2014-01-16,3732,0,22976.0,21.0,171,3,2014,0,12.52803851,0.217452408,8.25450908
2014-01-16,3734,0,28174.0,16.0,253,3,2014,0,9.597962573,-1.039653685,7.441691112
2014-01-16,4181,0,12373.0,17.0,975,3,2014,0,14.16304211,1.57415693,1.262800965
2014-01-16,4870,0,6392.0,15.0,184,3,2014,0,9.673387815,-0.675237004,6.001849188
2014-01-16,5822,0,11539.0,13.0,385,3,2014,0,16.85604904,0.779741236,-4.635790273
2014-01-16,7856,0,2397.0,4.0,84,3,2014,0,11.05769231,-1.111821731,-5.945870577
2014-01-16,17717,0,2149.0,2.0,158,3,2014,0,6.920467282,1.273591579,-6.19405886
2014-01-16,20949,0,171.0,162.0,2485,3,2014,0,209.487762,-1.094492585,-46.39326945
2014-01-17,2308,0,299.0,1.0,30,3,2014,0,6.475066958,-0.357257663,-5.117809294
2014-01-17,2808,0,10724.7,11.0,330,3,2014,0,10.21910393,-1.567792765,2.348688835
2014-01-17,3732,0,41169.0,20.0,304,3,2014,0,12.40967522,0.379319959,7.211004825
2014-01-17,3734,0,25574.7,13.0,230,3,2014,0,9.616996009,0.571644612,2.811359379
2014-01-17,4181,0,10790.0,14.0,825,3,2014,0,14.11699949,0.611377452,-0.728376942
2014-01-17,4870,0,6392.0,12.0,184,3,2014,0,9.69306575,-1.229233559,3.536167809
2014-01-17,5822,0,12588.0,15.0,420,3,2014,0,16.89451058,0.178602907,-2.073113483
2014-01-17,7856,0,8625.0,13.0,308,3,2014,0,11.07692308,0.265392572,1.657684351
2014-01-17,20949,0,203.89,224.0,2982,3,2014,0,209.8659981,-4.125039461,18.25904134
2014-01-18,2308,0,3174.0,11.0,330,3,2014,1,6.369297727,0.562648715,4.068053558
2014-01-18,2808,0,7992.0,10.0,240,3,2014,1,9.959488545,-2.382326117,2.422837572
2014-01-18,3732,0,51565.0,29.0,380,3,2014,1,12.40768034,2.513717547,14.07860212
2014-01-18,3734,0,46367.0,7.216736392,414,3,2014,1,9.492047008,0.134932434,-2.410243049
2014-01-18,4181,0,15476.0,24.0,1200,3,2014,1,14.04211072,-0.69334014,10.65122942
2014-01-18,4870,0,11186.0,17.0,322,3,2014,1,9.582872317,-0.528849319,7.945977002
2014-01-18,5822,0,19931.0,30.0,665,3,2014,1,16.92335673,-0.025615014,13.10225828
2014-01-18,7856,0,6331.77,19.0,224,3,2014,1,10.94230769,-0.253648186,8.311340494
2014-01-18,17717,0,1906.0,3.0,237,3,2014,1,6.949313436,0.732885155,-4.68219859
2014-01-18,20949,0,186.0,305.0,2698,3,2014,1,208.0090722,6.001324992,90.98960277
2014-01-19,2308,0,1679.0,7.0,180,3,2014,1,6.359682342,0.100212661,0.540104997
2014-01-19,2808,0,5730.0,8.0,180,3,2014,1,9.911411622,0.558142072,-2.469553693
2014-01-19,3732,0,48551.0,8.676727298,361,3,2014,1,12.42133235,-0.055260112,-3.689344939
2014-01-19,3734,0,46367.0,7.189929802,414,3,2014,1,9.444451108,-0.001987186,-2.25253412
2014-01-19,4181,0,13571.0,17.0,975,3,2014,1,13.92672611,0.175426212,2.897847682
2014-01-19,4870,0,11985.0,19.0,345,3,2014,1,9.438641548,-0.770911568,10.33227002
2014-01-19,5822,0,15611.0,18.0,525,3,2014,1,16.85604904,1.122726654,0.021224308
2014-01-19,7856,0,6392.0,9.0,224,3,2014,1,10.88461538,-1.823802304,-0.06081308
2014-01-19,17717,0,87.0,2.0,79,3,2014,1,6.987774974,3.122358872,-8.110133846
2014-01-19,20949,0,190.93,258.0,2769,3,2014,1,206.0571492,-13.53844303,65.48129387
2014-01-20,2308,0,897.0,3.0,90,4,2014,0,6.359682342,-1.224173306,-2.135509037
2014-01-20,2808,0,10988.75,12.0,330,4,2014,0,9.84410393,-1.310019269,3.46591534
2014-01-20,3732,0,38569.2,20.0,285,4,2014,0,12.49299832,1.696739233,5.810262446
2014-01-20,3734,0,23261.0,8.0,207,4,2014,0,9.570648329,1.563999369,-3.134647698
2014-01-20,4181,0,12479.9,19.0,975,4,2014,0,13.948194,1.791885252,3.259920751
2014-01-20,4870,0,3995.0,6.0,115,4,2014,0,9.361718471,0.836317067,-4.198035538
2014-01-20,5822,0,16784.0,19.0,560,4,2014,0,16.71181827,-0.292758403,2.580940135
2014-01-20,7856,0,6232.0,11.0,224,4,2014,0,10.93269231,-0.372649681,0.439957373
2014-01-20,17717,0,948.0,2.0,158,4,2014,0,7.007005743,1.176082535,-6.183088278
2014-01-20,20949,0,165.88,115.0,2414,4,2014,0,204.8359953,-12.01947994,-77.81651538
2014-01-21,2308,0,299.0,1.0,30,4,2014,0,6.388528496,-0.689913169,-4.698615327
2014-01-21,2808,0,2996.4,3.0,90,4,2014,0,9.69987316,-1.390001403,-5.309871757
2014-01-21,3732,0,25989.7,14.0,190,4,2014,0,12.73289841,0.920081414,0.347020181
2014-01-21,3734,0,18193.0,8.0,161,4,2014,0,9.687687802,0.784614086,-2.472301887
2014-01-21,4181,0,12098.0,19.0,900,4,2014,0,13.95043112,1.036950061,4.01261882
2014-01-21,4870,0,3995.0,7.0,115,4,2014,0,9.444164558,0.851586401,-3.295750959
2014-01-21,5822,0,12588.0,15.0,420,4,2014,0,16.64451058,-1.590202358,-0.054308217
2014-01-21,7856,0,6392.0,11.0,224,4,2014,0,10.875,0.115518172,0.009481828
2014-01-21,17717,0,3986.67,5.0,237,4,2014,0,7.026236513,3.476150498,-5.502387011
2014-01-21,20949,0,185.88,164.0,2698,4,2014,0,205.4439475,4.328345576,-45.77229306
2014-01-22,2308,0,897.0,3.0,90,4,2014,0,6.340451573,-0.319702222,-3.020749351
2014-01-22,2808,0,4994.5,6.0,150,4,2014,0,9.57487316,-2.635329221,-0.93954394
2014-01-22,3732,0,38570.0,18.0,285,4,2014,0,12.9161856,2.723148013,2.360666384
2014-01-22,3734,0,18193.0,9.0,161,4,2014,0,9.728523034,1.509270746,-2.23779378
2014-01-22,4181,0,15150.0,17.0,1125,4,2014,0,13.75812343,0.769612674,2.472263899
2014-01-22,4870,0,6392.0,8.0,184,4,2014,0,9.465030299,0.302896913,-1.767927212
2014-01-22,5822,0,10490.0,17.0,350,4,2014,0,16.51951058,-0.059231755,0.53972118
2014-01-22,7856,0,8789.0,13.0,308,4,2014,0,10.68269231,1.597334724,0.719972969
2014-01-22,17717,0,884.0,3.0,158,4,2014,0,7.064698051,-2.139080612,-1.925617439
2014-01-22,20949,0,185.75,146.0,2698,4,2014,0,205.9995978,-5.249377921,-54.75021987
2014-01-23,2308,0,1495.0,6.0,150,4,2014,0,6.255633878,0.371403308,-0.627037187
2014-01-23,2808,0,2997.0,4.0,90,4,2014,0,9.385361026,-2.168533542,-3.216827483
2014-01-23,3732,0,36385.5,19.0,266,4,2014,0,13.00492672,1.672497248,4.322576029
2014-01-23,3734,0,20792.0,9.0,184,4,2014,0,9.722717746,1.048758039,-1.771475785
2014-01-23,4181,0,14170.0,16.0,975,4,2014,0,13.62601893,1.167964219,1.206016854
2014-01-23,4870,0,3955.0,5.0,115,4,2014,0,9.467213707,0.210441972,-4.677655679
2014-01-23,5822,0,12588.0,14.0,420,4,2014,0,16.42383096,-0.203492783,-2.220338178
2014-01-23,7856,0,7191.0,10.0,252,4,2014,0,10.45192308,1.342684074,-1.794607151
2014-01-23,17717,0,1064.0,3.0,237,4,2014,0,7.112774974,-1.610493527,-2.502281448
2014-01-23,20949,0,167.94,161.0,2414,4,2014,0,205.0137567,-6.710307071,-37.30344962
2014-01-24,2308,0,1495.0,5.0,150,4,2014,0,6.268843613,-0.349841303,-0.91900231
2014-01-24,2808,0,4995.0,7.0,150,4,2014,0,9.29503983,0.848490149,-3.143529979
2014-01-24,3732,0,25989.75,13.0,190,4,2014,0,13.03836264,-1.750576199,1.712213557
2014-01-24,3734,0,15593.5,6.0,138,4,2014,0,9.757450767,-0.233474346,-3.523976421
2014-01-24,4181,0,10517.0,14.0,750,4,2014,0,13.58322609,-0.185187242,0.601961152
2014-01-24,4870,0,11985.0,22.0,345,4,2014,0,9.489467657,-1.095322201,13.60585454
2014-01-24,5822,0,15734.7,22.0,525,4,2014,0,16.46348343,0.279136148,5.257380418
2014-01-24,7856,0,6228.0,10.0,224,4,2014,0,10.25,1.259348394,-1.509348394
2014-01-24,17717,0,3530.0,2.0,158,4,2014,0,7.112774974,-1.209728596,-3.903046378
2014-01-24,20949,0,189.0,231.0,2769,4,2014,0,204.3101389,-20.59185308,47.28171423
2014-01-25,2308,0,2990.0,11.0,300,4,2014,1,6.320763996,-0.010433906,4.689669911
2014-01-25,2808,0,9989.75,11.0,300,4,2014,1,9.048076923,1.432959262,0.518963815
2014-01-25,3732,0,56763.0,8.646147472,418,4,2014,1,13.17077745,1.368026008,-5.892655987
2014-01-25,3734,0,45952.0,7.167151929,414,4,2014,1,9.84266602,0.40264659,-3.07816068
2014-01-25,4181,0,16841.0,22.0,1200,4,2014,1,13.60827768,0.499781414,7.891940906
2014-01-25,4870,0,11690.0,20.0,345,4,2014,1,9.493587415,0.476487883,10.0299247
2014-01-25,5822,0,15734.5,23.0,525,4,2014,1,16.31835502,-0.414716553,7.096361536
2014-01-25,7856,0,8789.0,16.0,308,4,2014,1,10.10576923,0.268998955,5.625231815
2014-01-25,17717,0,200.0,3.0,158,4,2014,1,7.112774974,0.827089879,-4.939864853
2014-01-25,20949,0,204.0,305.0,2982,4,2014,1,204.3537212,-9.813472009,110.4597508
2014-01-26,2308,0,2093.0,8.0,210,4,2014,1,6.322733873,-0.461517466,2.138783593
2014-01-26,2808,0,3996.0,5.0,120,4,2014,1,8.586538462,-0.701187115,-2.885351346
2014-01-26,3732,0,57177.9,8.61278603,418,4,2014,1,13.29197387,-1.83886625,-2.84032159
2014-01-26,3734,0,41169.0,19.0,368,4,2014,1,10.00752561,1.777351817,7.215122571
2014-01-26,4181,0,15967.0,22.0,1125,4,2014,1,13.56912058,1.128259684,7.302619734
2014-01-26,4870,0,10092.0,15.0,299,4,2014,1,9.509028383,-0.794655817,6.285627433
2014-01-26,5822,0,12588.0,17.0,420,4,2014,1,16.25997984,1.855484821,-1.115464664
2014-01-26,7856,0,8789.0,14.0,308,4,2014,1,10.0,-0.299285708,4.299285708
2014-01-26,17717,0,985.0,3.0,158,4,2014,1,7.180082666,2.28172769,-6.461810356
2014-01-26,20949,0,201.0,275.0,2911,4,2014,1,205.8749463,3.971853509,65.15320018
2014-01-27,2308,0,897.0,3.0,90,5,2014,0,6.332349258,0.546748073,-3.879097331
2014-01-27,2808,0,3996.0,6.0,120,5,2014,0,8.384615385,-1.183475804,-1.201139581
2014-01-27,3732,0,20377.0,11.0,152,5,2014,0,13.17755575,-0.205616818,-1.971938931
2014-01-27,3734,0,25990.0,13.0,230,5,2014,0,10.04329103,-0.87952827,3.836237241
2014-01-27,4181,0,15259.7,20.0,1050,5,2014,0,13.53261851,1.563829301,4.903552191
2014-01-27,4870,0,6392.0,9.0,184,5,2014,0,9.517607533,0.092475789,-0.610083321
2014-01-27,5822,0,6294.0,6.0,210,5,2014,0,16.47061048,-0.13548111,-10.33512937
2014-01-27,7856,0,7826.0,14.0,280,5,2014,0,9.923076923,-0.805338344,4.882261421
2014-01-27,17717,0,1227.0,3.0,237,5,2014,0,7.189698051,0.264300618,-4.453998669
2014-01-27,20949,0,171.0,146.0,2485,5,2014,0,207.6537215,-14.70489362,-46.94882789
2014-01-28,2308,0,897.0,3.0,90,5,2014,0,6.418887719,0.255389872,-3.674277591
2014-01-28,2808,0,2997.0,4.0,90,5,2014,0,8.413461538,-1.071580442,-3.341881096
2014-01-28,3732,0,41169.7,17.0,304,5,2014,0,12.97429558,-0.761942306,4.78764673
2014-01-28,3734,0,22976.0,10.0,207,5,2014,0,9.823197808,-0.362054982,0.538857173
2014-01-28,4181,0,13080.0,20.0,900,5,2014,0,13.65701636,2.311297957,4.03168568
2014-01-28,4870,0,1598.0,2.0,46,5,2014,0,9.460318725,1.348347113,-8.808665838
2014-01-28,5822,0,11539.0,14.0,385,5,2014,0,16.59148328,0.992339557,-3.583822838
2014-01-28,7856,0,5593.0,13.0,196,5,2014,0,9.951923077,0.730437994,2.317638929
2014-01-28,17717,0,744.0,6.0,237,5,2014,0,7.160851897,-0.852929873,-0.307922025
2014-01-28,20949,0,181.0,167.0,2627,5,2014,0,208.7249326,27.6872695,-69.41220209
2014-01-29,2308,0,896.4,3.0,90,5,2014,0,6.390041565,-0.020046795,-3.36999477
2014-01-29,2808,0,1734.0,3.0,60,5,2014,0,8.394230769,-1.232245767,-4.161985002
2014-01-29,3732,0,28589.0,16.0,209,5,2014,0,12.73782917,-0.540500348,3.802671177
2014-01-29,3734,0,25990.0,13.0,230,5,2014,0,9.679341469,0.562494196,2.758164335
2014-01-29,4181,0,8720.0,12.0,600,5,2014,0,13.66994234,-1.620920888,-0.049021454
2014-01-29,4870,0,4794.0,6.0,138,5,2014,0,9.362809557,0.437128375,-3.799937932
2014-01-29,5822,0,9441.0,12.0,315,5,2014,0,16.5218877,-0.191873466,-4.330014236
2014-01-29,7856,0,6392.0,9.0,224,5,2014,0,9.942307692,-1.063415436,0.121107744
2014-01-29,17717,0,1061.33,5.0,237,5,2014,0,7.170467282,-1.605144731,-0.56532255
2014-01-29,20949,0,160.88,148.0,2343,5,2014,0,206.984548,-5.086165663,-53.89838231
2014-01-30,2308,0,1495.0,5.0,150,5,2014,0,6.341964642,-1.064577312,-0.277387331
2014-01-30,2808,0,4995.0,6.0,150,5,2014,0,8.394230769,-0.090860224,-2.303370546
2014-01-30,3732,0,25990.0,11.0,190,5,2014,0,12.61282917,0.978290665,-2.591119837
2014-01-30,3734,0,23391.0,12.0,207,5,2014,0,9.756264546,0.286373144,1.957362309
2014-01-30,4181,0,7247.0,8.0,525,5,2014,0,13.62186542,-1.492442617,-4.129422802
2014-01-30,4870,0,7191.0,11.0,207,5,2014,0,9.313280019,0.504169377,1.182550604
2014-01-30,5822,0,4196.0,4.0,140,5,2014,0,16.46419539,-0.768769375,-11.69542602
2014-01-30,7856,0,3995.0,5.0,140,5,2014,0,9.807692308,-1.510762365,-3.296929942
2014-01-30,17717,0,101.0,1.0,79,5,2014,0,7.151236513,1.291472844,-7.442709357
2014-01-30,20949,0,178.75,152.0,2627,5,2014,0,204.9172403,-4.025733307,-48.89150697
2014-01-31,2308,0,1495.0,5.0,150,5,2014,0,6.332349258,-0.208709661,-1.123639597
2014-01-31,2808,0,9990.0,12.0,300,5,2014,0,8.375,-2.005787993,5.630787993
2014-01-31,3732,0,46366.5,24.0,342,5,2014,0,12.55513686,-0.339795053,11.78465819
2014-01-31,3734,0,31188.0,12.0,276,5,2014,0,9.813956854,-0.498196456,2.684239602
2014-01-31,4181,0,12098.0,17.0,900,5,2014,0,13.70840388,0.746349187,2.545246932
2014-01-31,4870,0,7990.0,12.0,230,5,2014,0,9.188280019,-0.198535642,3.010255623
2014-01-31,5822,0,11539.0,17.0,385,5,2014,0,16.44496463,-0.06628675,0.621322124
2014-01-31,7856,0,7191.0,11.0,252,5,2014,0,9.721153846,0.970203379,0.308642775
2014-01-31,20949,0,180.94,222.0,2627,5,2014,0,204.0903172,29.92316924,-12.01348644
2014-02-01,2308,0,3588.0,13.0,360,5,2014,1,6.332349258,0.1528798,6.514770943
2014-02-01,2808,0,18930.03,29.0,570,5,2014,1,8.317307692,-0.736161047,21.41885335
2014-02-01,3732,0,85351.58,8.582118614,627,5,2014,1,12.3435984,-0.285086687,-3.476393101
2014-02-01,3734,0,72357.0,7.141633165,644,5,2014,1,9.717803008,-1.3481907,-1.227979143
2014-02-01,4181,0,11450.0,10.63321745,1200,5,2014,1,13.89109619,-1.019828254,-2.238050481
2014-02-01,4870,0,23171.0,8.128280035,667,5,2014,1,8.986356942,-1.670014586,0.811937678
2014-02-01,5822,0,24126.85,13.85257926,805,5,2014,1,16.36804155,-1.038159961,-1.47730233
2014-02-01,7856,0,7191.0,12.0,252,5,2014,1,9.711538462,0.550668854,1.737792685
2014-02-01,17717,0,1540.0,1.0,79,5,2014,1,7.132005743,-2.856252041,-3.275753702
2014-02-01,20949,0,194.0,197.7905433,2840,5,2014,1,202.3307018,-5.524411062,0.984252554
2014-02-02,2308,0,1679.0,10.0,180,5,2014,1,6.418887719,1.075416462,2.505695818
2014-02-02,2808,0,8991.0,11.0,270,5,2014,1,8.336538462,-1.580010378,4.243471917
2014-02-02,3732,0,46782.0,19.0,342,5,2014,1,12.26667532,0.819393465,5.91393121
2014-02-02,3734,0,38985.0,20.0,345,5,2014,1,9.669726085,-0.083660084,10.413934
2014-02-02,4181,0,14661.0,19.0,1050,5,2014,1,14.02571157,-1.30832992,6.282618347
2014-02-02,4870,0,10891.0,18.0,322,5,2014,1,9.024818481,-0.069932961,9.04511448
2014-02-02,5822,0,9441.0,12.0,315,5,2014,1,16.32698274,-2.531581256,-1.795401482
2014-02-02,7856,0,7191.0,11.0,252,5,2014,1,9.75,-0.178736994,1.428736994
2014-02-02,20949,0,204.0,289.0,2982,5,2014,1,202.1576249,-20.34229949,107.1846746
2014-02-03,2308,0,2093.0,8.0,210,6,2014,0,6.505426181,-0.593091352,2.087665171
2014-02-03,2808,0,10989.0,13.0,330,6,2014,0,8.413461538,-0.600370318,5.186908779
2014-02-03,3732,0,31188.0,13.0,228,6,2014,0,12.34717951,-0.466037618,1.118858104
2014-02-03,3734,0,23391.0,13.0,207,6,2014,0,9.698530249,0.277550795,3.023918955
2014-02-03,4181,0,15400.0,19.0,1200,6,2014,0,14.06962351,0.25344162,4.676934872
2014-02-03,4870,0,12784.0,8.070394037,368,6,2014,0,9.168716469,1.519184153,-2.617506584
2014-02-03,5822,0,13636.75,26.0,455,6,2014,0,16.49746239,0.814741797,8.687795815
2014-02-03,7856,0,4794.0,8.0,168,6,2014,0,9.865384615,-0.495142978,-1.370241638
2014-02-03,20949,0,194.0,263.0,2840,6,2014,0,205.4557018,18.20000998,39.3442882
2014-02-04,2308,0,2093.0,7.0,210,6,2014,0,6.457349258,0.264147163,0.27850358
2014-02-04,2808,0,5994.0,6.0,180,6,2014,0,8.403846154,-1.021762145,-1.382084009
2014-02-04,3732,0,10396.0,4.0,76,6,2014,0,12.43729909,-1.475437363,-6.961861725
2014-02-04,3734,0,5198.0,2.0,46,6,2014,0,9.756180567,-1.90437672,-5.851803848
2014-02-04,4181,0,8991.0,10.0,675,6,2014,0,14.15199698,1.467696114,-5.619693095
2014-02-04,4870,0,3196.0,4.0,92,6,2014,0,9.158768303,-1.09406779,-4.064700513
2014-02-04,5822,0,9317.0,11.0,315,6,2014,0,16.52630854,-2.756278303,-2.77003024
2014-02-04,7856,0,3995.0,5.0,140,6,2014,0,10.03846154,-1.153743022,-3.884718517
2014-02-04,17717,0,2268.0,3.0,237,6,2014,0,7.132005743,-0.211469582,-3.920536161
2014-02-04,20949,0,185.86,105.0,2698,6,2014,0,207.6191634,-12.11517978,-90.50398357
2014-02-05,2308,0,1607.41,8.0,180,6,2014,0,6.409272335,1.119954485,0.47077318
2014-02-05,2808,0,12920.13,20.0,390,6,2014,0,8.384615385,0.657725034,10.95765958
2014-02-05,3732,0,20792.0,10.0,152,6,2014,0,12.51422216,-0.967523127,-1.546699038
2014-02-05,3734,0,18193.0,7.0,161,6,2014,0,9.890795952,-0.964572258,-1.926223694
2014-02-05,4181,0,7992.0,8.0,600,6,2014,0,14.22892006,0.403925328,-6.632845387
2014-02-05,4870,0,3995.0,8.0,115,6,2014,0,9.158768303,-0.056141989,-1.102626314
2014-02-05,5822,0,9317.0,18.0,315,6,2014,0,16.42053931,2.823253286,-1.243792598
2014-02-05,7856,0,7027.0,13.0,252,6,2014,0,10.05769231,-0.407440367,3.34974806
2014-02-05,17717,0,970.0,3.0,237,6,2014,0,7.045467282,2.62488945,-6.670356732
2014-02-05,20949,0,184.83,203.0,2698,6,2014,0,206.0518557,32.45086295,-35.50271862
2014-02-06,2308,0,299.0,1.0,30,6,2014,0,6.515041565,-0.981819862,-4.533221704
2014-02-06,2808,0,6729.0,8.0,210,6,2014,0,8.519230769,0.25835766,-0.777588429
2014-02-06,3732,0,20791.7,8.0,152,6,2014,0,12.5526837,0.70807504,-5.260758743
2014-02-06,3734,0,15594.0,6.0,138,6,2014,0,9.977334413,0.543915833,-4.521250246
2014-02-06,4181,0,5994.0,7.0,450,6,2014,0,14.22892006,-0.336440098,-6.892479961
2014-02-06,4870,0,4794.0,8.0,138,6,2014,0,9.177999072,1.718345308,-2.89634438
2014-02-06,5822,0,9441.0,11.0,315,6,2014,0,16.46012871,0.679191724,-6.139320434
2014-02-06,7856,0,2397.0,5.0,84,6,2014,0,10.00961538,0.494226659,-5.503842044
2014-02-06,17717,0,2511.0,5.0,316,6,2014,0,6.949313436,1.018130419,-2.967443855
2014-02-06,20949,0,171.0,123.0,2485,6,2014,0,203.484548,-3.197334099,-77.28721387
2014-02-07,2308,0,1679.0,6.0,180,6,2014,0,6.591964642,-0.028385975,-0.563578667
2014-02-07,2808,0,7992.0,9.0,240,6,2014,0,8.817307692,-1.129320779,1.312013087
2014-02-07,3732,0,10006.0,5.0,76,6,2014,0,12.64883755,-1.782373235,-5.866464314
2014-02-07,3734,0,12994.7,6.0,115,6,2014,0,10.16002672,0.851298104,-5.011324825
2014-02-07,4181,0,9441.0,9.0,675,6,2014,0,14.21930467,0.474760573,-5.694065246
2014-02-07,4870,0,2997.0,3.0,69,6,2014,0,9.274152918,1.289692154,-7.563845072
2014-02-07,5822,0,5245.0,7.0,175,6,2014,0,16.48048734,0.386572469,-9.867059809
2014-02-07,7856,0,3196.0,4.0,112,6,2014,0,9.923076923,-0.4942885,-5.428788423
2014-02-07,17717,0,4330.0,10.0,553,6,2014,0,6.920467282,2.844783474,0.234749244
2014-02-07,20949,0,189.0,151.0,2769,6,2014,0,202.6191634,-3.647347392,-47.97181596
